id,label,institution_2,department,institution,projects,groups,url,institution_group,n_affiliations,single_affiliation,n_projects,n_groups,n_publications,n_articles,n_chapters,n_books,n_other,groups_names
0000-0001-9866-7265,"Guix Comellas, Eva Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria Fonamental i Medicoquirúrgica""]",['UB'],"['/cris/project/pj5017682', '/cris/project/pj5017499', '/cris/project/pj4979489', '/cris/project/pj4997896', '/cris/project/pj5017744', '/cris/project/pj4994897', '/cris/project/pj4981134', '/cris/project/pj4998546']",['/sgr/2021SGR0370'],https://portalrecerca.csuc.cat/orcid/0000-0001-9866-7265,['UB'],6,Multiple affiliations,216,20,2,2,0,0,0,['']
0000-0001-9869-3033,"Vazquez Sanchez, Daniel Antonio",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239618'],https://portalrecerca.csuc.cat/orcid/0000-0001-9869-3033,[],2,Multiple affiliations,2,21,4,4,0,0,0,['Epidemiology of bacterial infections. Investigation of the pathogenesis and molecular basis of antimicrobial resistance']
0000-0001-9886-2626,"Obadia Gil, Veronica Luisa",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239461'],https://portalrecerca.csuc.cat/orcid/0000-0001-9886-2626,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Breast cancer']
0000-0001-9889-2040,"Martínez Yélamos, Sergio","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou238794'],https://portalrecerca.csuc.cat/orcid/0000-0001-9889-2040,['UB'],6,Multiple affiliations,2,21,64,64,0,0,0,['Neurologic Diseases and Neurogenetics']
0000-0001-9890-0354,"Quintero Manes, Brian Jose",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240600'],https://portalrecerca.csuc.cat/orcid/0000-0001-9890-0354,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Cognition and Brain Plasticity']
0000-0001-9891-1766,"Benavent Palomares, Eva",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239256'],https://portalrecerca.csuc.cat/orcid/0000-0001-9891-1766,[],2,Multiple affiliations,2,21,20,20,0,0,0,['Difficult to Treat Infections and Antimicrobians Use']
0000-0001-9900-5677,"Agudo Trigueros, Antonio",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239879'],https://portalrecerca.csuc.cat/orcid/0000-0001-9900-5677,[],2,Multiple affiliations,2,21,325,325,0,0,0,['Unit of Nutrition and Cancer']
0000-0001-9940-220X,"Deber Lopez, Alexandre",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240637'],https://portalrecerca.csuc.cat/orcid/0000-0001-9940-220X,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Cell signalling and bone biology']
0000-0001-9947-3577,"Romero Moya, Damià",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238951'],https://portalrecerca.csuc.cat/orcid/0000-0001-9947-3577,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Hematopoietic Stem Cell Biology & Leukemogenesis']
0000-0001-9957-3105,"Moreno Olié, Rafael",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238818'],https://portalrecerca.csuc.cat/orcid/0000-0001-9957-3105,[],2,Multiple affiliations,2,21,26,26,0,0,0,['Cancer Immunotherapy']
0000-0001-9959-0087,"Calsina Berna, Agnes",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240926'],https://portalrecerca.csuc.cat/orcid/0000-0001-9959-0087,[],2,Multiple affiliations,2,21,3,3,0,0,0,['Research & Knowledge on Palliative Care Group (GRICOPAL)']
0000-0001-9991-2226,"Camps Font, Octavi","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Odontoestomatologia""]",['UB'],[],['/cris/ou/ou240771'],https://portalrecerca.csuc.cat/orcid/0000-0001-9991-2226,['UB'],6,Multiple affiliations,2,21,30,30,0,0,0,['Odontological and maxillofacial pathology and therapeutics']
0000-0002-0004-5829,"Olmo Plaza, Montse",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240926'],https://portalrecerca.csuc.cat/orcid/0000-0002-0004-5829,[],2,Multiple affiliations,2,21,9,9,0,0,0,['Research & Knowledge on Palliative Care Group (GRICOPAL)']
0000-0002-0033-9026,"Feliu Josa, Ariadna",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240924'],https://portalrecerca.csuc.cat/orcid/0000-0002-0033-9026,[],2,Multiple affiliations,2,21,29,29,0,0,0,['Tobacco Control Research Group']
0000-0002-0073-873X,"Tiraboschi Tiraboschi, Juan Manuel",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240102'],https://portalrecerca.csuc.cat/orcid/0000-0002-0073-873X,[],2,Multiple affiliations,2,21,41,41,0,0,0,['Infections of the Respiratory Tract and in Immunocompromised Patients']
0000-0002-0084-6976,"Hernández Ribas, Rosa",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0002-0084-6976,[],2,Multiple affiliations,2,2,27,27,0,0,0,[]
0000-0002-0108-3288,"Martinez Martinez, Cristina","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria de Salut Pública, Salut Mental i Maternoinfantil""]",['UB'],['/cris/project/pj5010981'],['/cris/ou/ou240924'],https://portalrecerca.csuc.cat/orcid/0000-0002-0108-3288,['UB'],6,Multiple affiliations,27,21,67,67,0,0,0,['Tobacco Control Research Group']
0000-0002-0166-8876,"Toledano Serrabona, Jorge","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Odontoestomatologia""]",['UB'],[],['/cris/ou/ou240771'],https://portalrecerca.csuc.cat/orcid/0000-0002-0166-8876,['UB'],6,Multiple affiliations,2,21,17,17,0,0,0,['Odontological and maxillofacial pathology and therapeutics']
0000-0002-0171-0413,"Suarez Novo, Jose Francisco",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240477'],https://portalrecerca.csuc.cat/orcid/0000-0002-0171-0413,[],2,Multiple affiliations,2,21,36,36,0,0,0,['Resistance and Progression Mechanisms in Prostate Cancer']
0000-0002-0189-6692,"Palmero Sánchez, Ramón",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239243'],https://portalrecerca.csuc.cat/orcid/0000-0002-0189-6692,[],2,Multiple affiliations,2,21,31,31,0,0,0,['Preclinical and experimental research in thoracic tumors (PReTT)']
0000-0002-0192-0680,"Koo Gómez, Maylin",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239217'],https://portalrecerca.csuc.cat/orcid/0000-0002-0192-0680,[],2,Multiple affiliations,2,21,26,26,0,0,0,['Perisurgical physiopathology and pain']
0000-0002-0204-0917,"Mayoral Rojals, Victor",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239217'],https://portalrecerca.csuc.cat/orcid/0000-0002-0204-0917,[],2,Multiple affiliations,2,21,22,22,0,0,0,['Perisurgical physiopathology and pain']
0000-0002-0260-0697,"Rodriguez Bel, Laura",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239142'],https://portalrecerca.csuc.cat/orcid/0000-0002-0260-0697,[],2,Multiple affiliations,2,21,15,15,0,0,0,['Head and neck diseases']
0000-0002-0264-9669,"Espinosa Sotelo, Rut",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239748'],https://portalrecerca.csuc.cat/orcid/0000-0002-0264-9669,[],2,Multiple affiliations,2,21,3,3,0,0,0,['TGF-beta and cancer']
0000-0002-0363-8590,"Aguilera Roman, Cintia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239907'],https://portalrecerca.csuc.cat/orcid/0000-0002-0363-8590,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Cellular and molecular basis of sensory disorders']
0000-0002-0366-676X,"Frias Gomez, Jon",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239477'],https://portalrecerca.csuc.cat/orcid/0000-0002-0366-676X,[],2,Multiple affiliations,2,21,15,15,0,0,0,['Infections and Cancer']
0000-0002-0432-5078,"De Andres Pablo, Alvaro",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239477'],https://portalrecerca.csuc.cat/orcid/0000-0002-0432-5078,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Infections and Cancer']
0000-0002-0464-241X,"Guardiola Capón, Jordi","[""Institut d'Investigació Sanitària Pere Virgili"", ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Institut d'Investigació Sanitària Pere Virgili""]",['IISPV'],[],['/cris/ou/ou240870'],https://portalrecerca.csuc.cat/orcid/0000-0002-0464-241X,['IISPV'],9,Multiple affiliations,2,21,90,90,0,0,0,['Digestive tract pathology']
0000-0002-0482-9444,"Blasi Cabus, Juan Maria Vianney","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","['Departament de Patologia i Terapèutica Experimental', 'Institut de Neurociències de la UB (UBNeuro)']",['UB'],"['/cris/project/pj5002024', '/cris/project/pj5008551', '/cris/project/pj4970451', '/cris/project/pj5011064', '/cris/project/pj4978032', '/cris/project/pj5002952', '/cris/project/pj5014019', '/cris/project/pj5014125', '/cris/project/pj4979642', '/cris/project/pj5012885', '/cris/project/pj4979615', '/cris/project/pj5002623']","['/cris/ou/ou240374', '/sgr/2021SGR1075']",https://portalrecerca.csuc.cat/orcid/0000-0002-0482-9444,['UB'],6,Multiple affiliations,324,41,47,47,0,0,0,"['Cellular and Molecular Neurobiology', '']"
0000-0002-0538-4846,"Rovira Clusellas, Meritxell","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Fisiològiques'],['UB'],"['/cris/project/pj4969962', '/cris/project/pj4972121', '/cris/project/pj4987937']",['/cris/ou/ou239396'],https://portalrecerca.csuc.cat/orcid/0000-0002-0538-4846,['UB'],6,Multiple affiliations,81,21,7,7,0,0,0,['Pancreas Regeneration: Pancreatic Progenitors And Their Niche']
0000-0002-0542-641X,"Escuin Henar, Tomas Jose","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Odontoestomatologia""]",['UB'],['/cris/project/pj4977323'],['/cris/ou/ou240771'],https://portalrecerca.csuc.cat/orcid/0000-0002-0542-641X,['UB'],6,Multiple affiliations,27,21,2,2,0,0,0,['Odontological and maxillofacial pathology and therapeutics']
0000-0002-0564-2913,"Ochagavía Calvo, Ana","[""Fundació Institut d'Investigació i Innovació Parc Taulí"", ""Institut d'Investigació Biomèdica de Bellvitge""]",[],[],[],['/cris/ou/ou240229'],https://portalrecerca.csuc.cat/orcid/0000-0002-0564-2913,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Innate Immunity and Pathology of the Critical patient']
0000-0002-0613-2261,"Ponce Sebastia, Jordi","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou239798'],https://portalrecerca.csuc.cat/orcid/0000-0002-0613-2261,['UB'],6,Multiple affiliations,2,21,80,80,0,0,0,['Gynecologic Cancer Group']
0000-0002-0627-0680,"Esteban Sepúlveda, Silvia","['Universitat de Barcelona', ""Institut Hospital del Mar d'Investigacions Mèdiques"", ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria Fonamental i Medicoquirúrgica""]",['UB'],['/cris/project/pj4975058'],"['/sgr/2021SGR1083', '/cris/ou/ou239945']",https://portalrecerca.csuc.cat/orcid/0000-0002-0627-0680,['UB'],6,Multiple affiliations,27,41,2,2,0,0,0,"['', 'Nursing']"
0000-0002-0670-6878,"Gausachs Romero, Mireia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239243'],https://portalrecerca.csuc.cat/orcid/0000-0002-0670-6878,[],2,Multiple affiliations,2,21,8,8,0,0,0,['Preclinical and experimental research in thoracic tumors (PReTT)']
0000-0002-0690-9878,"Espinet Hernandez, Elisa Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Patologia i Terapèutica Experimental'],['UB'],"['/cris/project/pj4997589', '/cris/project/pj4987937']","['/sgr/2021SGR1098', '/cris/ou/ou239748']",https://portalrecerca.csuc.cat/orcid/0000-0002-0690-9878,['UB'],6,Multiple affiliations,54,41,7,7,0,0,0,"['', 'TGF-beta and cancer']"
0000-0002-0722-2218,"Puig Asensio, Mireia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239618'],https://portalrecerca.csuc.cat/orcid/0000-0002-0722-2218,[],2,Multiple affiliations,2,21,12,12,0,0,0,['Epidemiology of bacterial infections. Investigation of the pathogenesis and molecular basis of antimicrobial resistance']
0000-0002-0725-4375,"Mendez Lucas, Andres","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Fisiològiques'],['UB'],"['/cris/project/pj5004768', '/cris/project/pj5000775']","['/sgr/2021SGR0316', '/cris/ou/ou239877']",https://portalrecerca.csuc.cat/orcid/0000-0002-0725-4375,['UB'],6,Multiple affiliations,54,41,10,10,0,0,0,"['', 'Nutrition, metabolism and Gene Therapy']"
0000-0002-0728-1808,"Chimenos Küstner, Eduardo",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239210'],https://portalrecerca.csuc.cat/orcid/0000-0002-0728-1808,[],2,Multiple affiliations,2,21,8,8,0,0,0,['Oral Health and Masticatory System']
0000-0002-0730-3077,"Suñe Pou, Marc","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","['Departament de Farmàcia i Tecnologia Farmacèutica, i Fisicoquímica']",['UB'],[],"['/cris/ou/ou240275', '/sgr/2021SGR1068']",https://portalrecerca.csuc.cat/orcid/0000-0002-0730-3077,['UB'],6,Multiple affiliations,2,41,22,22,0,0,0,"['Pharmacotherapy, Pharmacogenetics and Pharmaceutical Technology', '']"
0000-0002-0747-0924,"Ballbé Gibernau, Montserrat Fatima",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240924'],https://portalrecerca.csuc.cat/orcid/0000-0002-0747-0924,[],2,Multiple affiliations,2,21,59,59,0,0,0,['Tobacco Control Research Group']
0000-0002-0778-4106,"Lopez Murcia, Francisco Jose","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","['Departament de Patologia i Terapèutica Experimental', 'Institut de Neurociències de la UB (UBNeuro)']",['UB'],[],"['/cris/ou/ou240374', '/sgr/2021SGR1075']",https://portalrecerca.csuc.cat/orcid/0000-0002-0778-4106,['UB'],6,Multiple affiliations,2,41,4,4,0,0,0,"['Cellular and Molecular Neurobiology', '']"
0000-0002-0797-3011,"Segura Gonzalez, Emma",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240600'],https://portalrecerca.csuc.cat/orcid/0000-0002-0797-3011,[],2,Multiple affiliations,2,21,5,5,0,0,0,['Cognition and Brain Plasticity']
0000-0002-0813-026X,"Sabate Pes, Antonio","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou239217'],https://portalrecerca.csuc.cat/orcid/0000-0002-0813-026X,['UB'],6,Multiple affiliations,2,21,51,51,0,0,0,['Perisurgical physiopathology and pain']
0000-0002-0814-2850,"Lopez Hernandez, Tania","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Fisiològiques'],['UB'],"['/cris/project/pj5018594', '/cris/project/pj5009579', '/cris/project/pj5013633', '/cris/project/pj4973839', '/cris/project/pj5000760']","['/sgr/2021SGR0344', '/cris/ou/ou240249']",https://portalrecerca.csuc.cat/orcid/0000-0002-0814-2850,['UB'],6,Multiple affiliations,135,41,11,11,0,0,0,"['', 'Physiology and pathology of the functional relationship between glia and neurons']"
0000-0002-0817-0931,"Camara Mas, Jordi",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239618'],https://portalrecerca.csuc.cat/orcid/0000-0002-0817-0931,[],2,Multiple affiliations,2,21,39,39,0,0,0,['Epidemiology of bacterial infections. Investigation of the pathogenesis and molecular basis of antimicrobial resistance']
0000-0002-0819-6656,"Ariza Solé, Albert",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0002-0819-6656,[],2,Multiple affiliations,2,21,165,165,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0002-0844-5958,"Walter, Barbara",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239186'],https://portalrecerca.csuc.cat/orcid/0000-0002-0844-5958,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Stem Cell Aging']
0000-0002-0848-0614,"Codina Lletjos, Ester",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240795'],https://portalrecerca.csuc.cat/orcid/0000-0002-0848-0614,[],2,Multiple affiliations,2,21,30,30,0,0,0,['Psychoneurobiology of Eating and Addictive Behaviours']
0000-0002-0884-5564,"Máñez Mendiluce, Rafael",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240229'],https://portalrecerca.csuc.cat/orcid/0000-0002-0884-5564,[],2,Multiple affiliations,2,21,50,50,0,0,0,['Innate Immunity and Pathology of the Critical patient']
0000-0002-0889-4585,"Osorio Aguilar, Javier","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],[],https://portalrecerca.csuc.cat/orcid/0000-0002-0889-4585,['UB'],6,Multiple affiliations,2,2,22,22,0,0,0,[]
0000-0002-0890-2338,"Frago Montanuy, Josep Ricard",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240870'],https://portalrecerca.csuc.cat/orcid/0000-0002-0890-2338,[],2,Multiple affiliations,2,21,30,30,0,0,0,['Digestive tract pathology']
0000-0002-0913-0691,"Lopez Alemany, Rosario",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240955'],https://portalrecerca.csuc.cat/orcid/0000-0002-0913-0691,[],2,Multiple affiliations,2,21,12,12,0,0,0,['Sarcoma research group']
0000-0002-0940-1025,"Martínez i Soler, Josefina","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]","[""Departament d'Infermeria Fonamental i Medicoquirúrgica""]",['UB'],"['/cris/project/pj5017682', '/cris/project/pj4975646']","['/cris/ou/ou239702', '/sgr/2021SGR0368']",https://portalrecerca.csuc.cat/orcid/0000-0002-0940-1025,['UB'],6,Multiple affiliations,54,41,17,17,0,0,0,"['Apoptosis and Cancer', '']"
0000-0002-0940-3215,"Vicens Zygmunt, Vanesa",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou241016'],https://portalrecerca.csuc.cat/orcid/0000-0002-0940-3215,[],2,Multiple affiliations,2,21,20,20,0,0,0,['Pneumology']
0000-0002-0943-9904,"Veiga Lluch, Ana Mª","['Universitat Pompeu Fabra', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Medicina i Ciències de la Vida'],['UPF'],"['/cris/project/pj5010136', '/cris/project/pj5006796', '/cris/project/pj4974409', '/cris/project/pj5016098', '/cris/project/pj4991404', '/cris/project/pj4972989', '/cris/project/pj4980178', '/cris/project/pj4984953', '/cris/project/pj5014270', '/cris/project/pj4977856']",['/cris/ou/ou240262'],https://portalrecerca.csuc.cat/orcid/0000-0002-0943-9904,['UPF'],7,Multiple affiliations,270,21,31,30,1,0,0,['Pluripotent Stem Cell Therapy']
0000-0002-0959-0356,"Segalas Cosi, Jacinto","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou239385'],https://portalrecerca.csuc.cat/orcid/0000-0002-0959-0356,['UB'],6,Multiple affiliations,2,21,65,65,0,0,0,['Psychiatry and Mental Health']
0000-0002-0975-6563,"Sánchez Cabrera, Rosa María",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239945'],https://portalrecerca.csuc.cat/orcid/0000-0002-0975-6563,[],2,Multiple affiliations,2,21,0,0,0,0,0,['Nursing']
0000-0002-0996-5349,"Sánchez González, Jéssica",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240795'],https://portalrecerca.csuc.cat/orcid/0000-0002-0996-5349,[],2,Multiple affiliations,2,21,24,24,0,0,0,['Psychoneurobiology of Eating and Addictive Behaviours']
0000-0002-0997-5619,"Sierra Ortigosa, Josep Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Patologia i Terapèutica Experimental'],['UB'],['/cris/project/pj5005420'],"['/sgr/2021SGR1109', '/cris/ou/ou239618']",https://portalrecerca.csuc.cat/orcid/0000-0002-0997-5619,['UB'],6,Multiple affiliations,27,41,12,12,0,0,0,"['', 'Epidemiology of bacterial infections. Investigation of the pathogenesis and molecular basis of antimicrobial resistance']"
0000-0002-1000-6743,"Sanz Ayllon, Xavier",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239873'],https://portalrecerca.csuc.cat/orcid/0000-0002-1000-6743,[],2,Multiple affiliations,2,21,5,5,0,0,0,['Health Services Research in Cancer']
0000-0002-1014-8936,"Espinal Ortigosa, Paula Andrea","[""Vall d'Hebron Institut de Recerca"", 'Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Patologia i Terapèutica Experimental'],['UB'],"['/cris/project/pj5001774', '/cris/project/pj5017843', '/cris/project/pj4975497']","['/sgr/2021SGR1109', '/cris/ou/ou239618']",https://portalrecerca.csuc.cat/orcid/0000-0002-1014-8936,['UB'],6,Multiple affiliations,81,41,2,2,0,0,0,"['', 'Epidemiology of bacterial infections. Investigation of the pathogenesis and molecular basis of antimicrobial resistance']"
0000-0002-1025-0236,"Sanchez Salado, Jose Carlos",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239637'],https://portalrecerca.csuc.cat/orcid/0000-0002-1025-0236,[],2,Multiple affiliations,2,21,39,39,0,0,0,['Cardiovascular Diseases Research Group (BIO-HEART)']
0000-0002-1068-339X,"Corral Garcia, Julieta",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239873'],https://portalrecerca.csuc.cat/orcid/0000-0002-1068-339X,[],2,Multiple affiliations,2,21,9,9,0,0,0,['Health Services Research in Cancer']
0000-0002-1090-173X,"Moreta Moraleda, Cristina",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240766'],https://portalrecerca.csuc.cat/orcid/0000-0002-1090-173X,[],2,Multiple affiliations,2,21,1,1,0,0,0,"['Immunity, inflammation and cancer']"
0000-0002-1107-9426,"Arias Betancur, Alain",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239057'],https://portalrecerca.csuc.cat/orcid/0000-0002-1107-9426,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Molecular signaling in Cancer']
0000-0002-1118-6766,"Cuscó Albors, Silvia",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou239142'],https://portalrecerca.csuc.cat/orcid/0000-0002-1118-6766,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Head and neck diseases']
0000-0002-1135-7588,"Torras Ambros, Juan","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],['/cris/project/pj5003573'],['/cris/ou/ou239583'],https://portalrecerca.csuc.cat/orcid/0000-0002-1135-7588,['UB'],6,Multiple affiliations,27,21,120,120,0,0,0,['Nephrology and renal transplantation']
0000-0002-1138-3292,"Peruga Urrea, Armando",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240924'],https://portalrecerca.csuc.cat/orcid/0000-0002-1138-3292,[],2,Multiple affiliations,2,21,11,11,0,0,0,['Tobacco Control Research Group']
0000-0002-1161-6703,"Sanz Serrano, Diana",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240771'],https://portalrecerca.csuc.cat/orcid/0000-0002-1161-6703,[],2,Multiple affiliations,2,21,1,1,0,0,0,['Odontological and maxillofacial pathology and therapeutics']
0000-0002-1207-1880,"Gros Vidal, Alena",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],[],https://portalrecerca.csuc.cat/orcid/0000-0002-1207-1880,[],2,Multiple affiliations,2,2,13,13,0,0,0,[]
0000-0002-1238-6970,"Sureda Balari, Ana Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou240735'],https://portalrecerca.csuc.cat/orcid/0000-0002-1238-6970,['UB'],6,Multiple affiliations,2,21,175,175,0,0,0,['Hematopoyetic and lymphoid tumors']
0000-0002-1278-6413,"Maluquer Artigal, Clara",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou240735'],https://portalrecerca.csuc.cat/orcid/0000-0002-1278-6413,[],2,Multiple affiliations,2,21,14,14,0,0,0,['Hematopoyetic and lymphoid tumors']
0000-0002-1323-1508,"Gonzalez Barca, Eva Maria","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou240735'],https://portalrecerca.csuc.cat/orcid/0000-0002-1323-1508,['UB'],6,Multiple affiliations,2,21,103,103,0,0,0,['Hematopoyetic and lymphoid tumors']
0000-0002-1327-5367,"Navarro Martin, Arturo","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Ciències Clíniques'],['UB'],[],['/cris/ou/ou240420'],https://portalrecerca.csuc.cat/orcid/0000-0002-1327-5367,['UB'],6,Multiple affiliations,2,21,45,45,0,0,0,['Radiobiology & Cancer']
0000-0002-1352-3084,"Fontova Pale, Pere","['Universitat de Barcelona', ""Institut d'Investigació Biomèdica de Bellvitge""]",['Departament de Patologia i Terapèutica Experimental'],['UB'],[],['/cris/ou/ou239057'],https://portalrecerca.csuc.cat/orcid/0000-0002-1352-3084,['UB'],6,Multiple affiliations,2,21,24,24,0,0,0,['Molecular signaling in Cancer']
0000-0002-1381-9600,"Assialioui Essanhaji, Abdelilah",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238794'],https://portalrecerca.csuc.cat/orcid/0000-0002-1381-9600,[],2,Multiple affiliations,2,21,5,5,0,0,0,['Neurologic Diseases and Neurogenetics']
0000-0002-1388-6686,"Ciria Suárez, Laura",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou238922'],https://portalrecerca.csuc.cat/orcid/0000-0002-1388-6686,[],2,Multiple affiliations,2,21,2,2,0,0,0,['Psycho-oncology and Digital Health (PSODIG)']
0000-0002-1395-7157,"Ruíz Albert, Yolanda",Institut d'Investigació Biomèdica de Bellvitge,[],[],[],['/cris/ou/ou241016'],https://portalrecerca.csuc.cat/orcid/0000-0002-1395-7157,[],2,Multiple affiliations,2,21,8,8,0,0,0,['Pneumology']
